fileIdentifier,local_path,source,fileType,license,sha256
https://sketchfab.com/3d-models/48affbe539e34eb3965da55a4df62a2c,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-154/48affbe539e34eb3965da55a4df62a2c.glb,sketchfab,glb,Creative Commons - Attribution,814beaef8149b0b5dc2d806b14ff7a77ffa1ff112c0a079c0b3206b05cabcdd9
https://sketchfab.com/3d-models/4060318ffe71411494816f5a3dacab8d,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-121/4060318ffe71411494816f5a3dacab8d.glb,sketchfab,glb,Creative Commons - Attribution,c943a9f52441f504aad392283ccdfe9adc3ef2f836822b99cfb341ffd38185c9
https://sketchfab.com/3d-models/7b2c56e6fffa4aafaf90a9e3bb2d4345,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-022/7b2c56e6fffa4aafaf90a9e3bb2d4345.glb,sketchfab,glb,Creative Commons - Attribution,09ecc5bc4e3d806d50563a099b223fe36a5b914c87e0ea088a01a1e3c1ccd938
https://sketchfab.com/3d-models/bc2bd9e5cadc441aa77a2f4a3cce5171,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-015/bc2bd9e5cadc441aa77a2f4a3cce5171.glb,sketchfab,glb,Creative Commons - Attribution,980a3f7455f20cfc62879c8936854e7fb9158826340822c5bb6795e8f97f923b
https://sketchfab.com/3d-models/a32d29b26c5e41daad78357a07a50040,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-109/a32d29b26c5e41daad78357a07a50040.glb,sketchfab,glb,Creative Commons - Attribution,221bf9ac48924837551d972ec55228c3be33fcb8cf55d3dbbe5e6d2424047746
https://sketchfab.com/3d-models/c3831a59d565490a9eda75d4ccef05f1,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-154/c3831a59d565490a9eda75d4ccef05f1.glb,sketchfab,glb,Creative Commons - Attribution,f09a6c326c8d2e6457c27690ce4a69253e55ed10f045d4a06a073c9b9d6d210b
https://sketchfab.com/3d-models/1e49f74b6d6940f1a6af39168b636a1a,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-093/1e49f74b6d6940f1a6af39168b636a1a.glb,sketchfab,glb,Creative Commons - Attribution - Non-Commercial,6f6bb8cf9ea093d8e164cc203a6a211bca467274c1507610b2e287bebfef8821
https://sketchfab.com/3d-models/5f3b0fdba3ff408fab5456127632a5d7,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-054/5f3b0fdba3ff408fab5456127632a5d7.glb,sketchfab,glb,Creative Commons - Attribution - Non-Commercial - Share Alike,8bb3f2f5e8d6b620b6dcafe7005274886d547822f7e377193d5f3c4007b4e556
https://sketchfab.com/3d-models/3beeafa970304cb7ab97b496b34b7b4a,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-016/3beeafa970304cb7ab97b496b34b7b4a.glb,sketchfab,glb,Creative Commons - Attribution,26972e7f4016ecf3cfde074ee6c8a6ad9a01a3c15a60b9604e1f0b502a5c26ab
https://sketchfab.com/3d-models/1a149be991c14025a6af4a11e8ed84a2,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-125/1a149be991c14025a6af4a11e8ed84a2.glb,sketchfab,glb,Creative Commons - Attribution,c562e11567f876dda847a20b733ab88e4c9fb77c1cb554e9ac5c7a7a5be79e08
https://sketchfab.com/3d-models/1935902c177542aaa8dcf5f0e40a4305,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-081/1935902c177542aaa8dcf5f0e40a4305.glb,sketchfab,glb,Creative Commons - Attribution,45fe2d37f47d671cc74cb71a319141c9dd8e16f414854f16be44181db2f58c58
https://sketchfab.com/3d-models/e47d45632b8e416f866e9b490e5fc478,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-056/e47d45632b8e416f866e9b490e5fc478.glb,sketchfab,glb,Creative Commons - Attribution,0b657672d342e082e399f2cc1a7ca2ef1495685317280d35605e7ff0328dcd9a
https://sketchfab.com/3d-models/b1d70a52503a4fb78e166a5a26d1de1b,/workspace/data/objaverse_xl/hf-objaverse-v1/glbs/000-063/b1d70a52503a4fb78e166a5a26d1de1b.glb,sketchfab,glb,Creative Commons - Attribution,98bb20fecc098d12a3d83f976ee24412da07853c6a1840646da9f17e8385138d
